,id,customer_id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,target,credit_history_year,score_modelv6,gh
39833,0x206a8,CUS_0x5f9,March,Greg Roumeliotise,42,970-14-1165,0.599644128113879,7427.29,,9,10,29,7,0.6577363389590464,46.0,17,26.06,-1.0,0.978531558608845,3750.27,24.047066736273266,0.6101987899740708,28.63835184314001,10.98203275111014,0.5482233502538071,279.8736987390832,1,8,5.941977686282485,0
27023,0x16776,CUS_0x193b,January,Guiy,-1,044-37-0803,0.6132686084142395,19462.47,1920.8725,7,7,28,6,0.6577363389590464,55.0,19,1.96,8.0,0.6118143459915611,2211.05,37.05321427477974,0.9188770999115826,60.80130551993776,110.79199808235076,0.5903500473036897,280.4939463977115,1,17,0.08044441810909575,0
9314,0x8a5b,CUS_0xab2,February,Shalal-Esae,24,979-70-2397,0.6313993174061433,41751.65,3442.304166666667,5,1,2,1,0.2720002239034166,3.0,-1,2.32,2.0,0.6118143459915611,279.17,28.072065191013586,0.6101987899740708,32.801006384658734,50.310356485494346,0.5482233502538071,511.1190537965136,0,16,997.995829064124,8
43432,0x2357d,CUS_0x57f0,April,Kateb,31,146-34-8954,0.6914285714285714,171781.8,14185.15,0,3,1,2,0.6577363389590464,10.0,12,4.62,1.0,0.24856961220597584,275.92,36.10887003859873,0.26051560379918587,258.7493458892568,1020.4329892645356,0.6277992277992278,419.3326648462075,0,19,682.3770507396096,5
22968,0x13362,CUS_0x4ebf,January,ewichn,44,372-76-7434,0.6013986013986014,63382.56,4996.88,10,9,24,7,0.6577363389590464,33.0,6,11.22,9.0,0.6118143459915611,2441.01,35.87626151211349,0.9188770999115826,353.02979834622147,149.72858285654166,0.5482233502538071,246.9296187972369,1,11,1.6675577299793076,0
25900,0x157ed,CUS_0xb99e,August,Jan Strupczewskid,32,496-36-8312,0.6212624584717608,9900.0,926.0,7,9,27,2,0.6577363389590464,29.0,-1,17.73,13.0,0.8030075187969925,1784.98,32.15204888502506,0.9188770999115826,10.729408355400956,63.9334335123375,0.7443339960238569,307.9371581322615,1,19,0.2637550442037764,0
21594,0x120bc,CUS_0x39b2,March,,28,215-58-5257,0.6914285714285714,81892.68,7112.389999999999,6,6,20,4,0.6577363389590464,23.0,24,16.22,8.0,0.978531558608845,1933.98,28.835232067054896,0.9188770999115826,198.1620763201689,781.9754732819248,0.7443339960238569,21.10145039790632,1,10,5.683447207403901,0
32354,0x1a901,CUS_0x2c7d,April,Kobzevad,30,677-10-1495,0.6313993174061433,130293.36,10618.78,2,4,1,4,0.6577363389590464,10.0,7,11.32,2.0,0.6118143459915611,1243.13,36.785093233702725,0.6101987899740708,392.8971261774402,341.16463325992623,0.5482233502538071,577.8162405626338,0,-1,911.349442749029,8
29365,0x183b0,CUS_0x1297,March,Edwardsz,45,169-29-1865,0.6453287197231834,57738.06,4881.505,9,8,30,9,0.6577363389590464,61.0,24,20.27,11.0,0.6118143459915611,3916.47,33.674795046691315,0.9188770999115826,296.2841357039575,579.1201387332137,0.7443339960238569,-1.0,1,13,18.443824902371034,1
7918,0x7794,CUS_0xc2dc,July,roo,-1,480-21-2927,0.6453287197231834,42450.3,3382.525,6,5,20,9,0.6577363389590464,15.0,23,23.85,7.0,0.978531558608845,4653.37,36.87657360317859,0.9188770999115826,165.16512521347562,45.84497625089868,0.5482233502538071,377.24239853562574,1,5,329.92287115893305,2
41706,0x21e93,CUS_0x2834,June,Dennyd,34,533-04-5976,0.6212624584717608,12249.125,870.7604166666665,3,5,12,4,0.6577363389590464,20.0,17,9.4,2.0,0.24856961220597584,1367.83,28.191894343502373,0.6101987899740708,23.0626379806678,40.2793434847306,0.7443339960238569,313.73406020126833,0,19,597.4482329649429,4
43770,0x239a0,CUS_0xc7b,July,Lionel Laurentx,22,192-91-0151,0.6212624584717608,26135.86,2009.9883333333328,8,1000,6,2,0.6577363389590464,20.0,-1,11.62,2.0,0.8030075187969925,1233.42,25.979007475623256,0.9188770999115826,33.711655740499914,146.69919712519044,0.6277992277992278,300.58798046764304,0,27,584.2971183529614,4
4146,0x4876,CUS_0x66a7,May,Karenu,41,041-64-1188,0.6132686084142395,36963.52,,9,10,23,8,0.6577363389590464,54.0,26,4.27,17.0,0.978531558608845,2518.8,27.966969721954253,0.9188770999115826,203.6009926540305,73.13368353784436,0.6,283.49465714145845,1,13,1.2760950704004017,0
32110,0x1a5f7,CUS_0x3ae1,June,Skariachanv,42,247-21-0508,0.6212624584717608,64270.12,,6,6,18,2,0.6577363389590464,50.0,17,4.11,6.0,0.978531558608845,1326.4,32.346910560236346,0.9188770999115826,69.24668400263387,88.6665911343844,0.5482233502538071,642.171058196315,1,9,1.68755710188816,0
16242,0xe058,CUS_0x2255,July,Dolanf,29,692-78-0444,0.599644128113879,64650.48,5651.54,8,7,31,5,0.6577363389590464,42.0,22,4.26,11.0,0.6118143459915611,2994.91,29.788918976797504,0.9188770999115826,234.0066434133757,52.612329266688825,0.4966996699669967,518.5350273199354,1,5,11.325992170624545,0
25550,0x153ae,CUS_0xc737,January,,46,087-09-7867,0.63016157989228,78676.32,6710.3600000000015,2,1,4,-100,0.24762125350835273,7.0,-1,16.8,4.0,0.24856961220597584,1080.98,29.31920176309305,0.26051560379918587,48.57797805613716,181.7948172759034,0.5903500473036897,700.6632046679596,0,18,999.2533145769991,8
6267,0x632d,CUS_0x98fc,April,Raymondr,-1,458-84-2808,0.63016157989228,17927.6,1313.9666666666665,8,5,34,6,0.6577363389590464,54.0,23,5.37,7.0,0.978531558608845,1986.45,33.70903371071499,0.9188770999115826,69.02791611665265,169.812324256653,0.7443339960238569,182.55642629336103,1,13,0.23794756388633687,0
44647,0x24403,CUS_0x86fb,February,Zeidlerk,26,467-36-0457,0.6212624584717608,48725.58,3845.465,10,304,16,6,0.6577363389590464,22.0,14,7.09,12.0,0.8030075187969925,2029.67,24.347439448918987,0.9188770999115826,218.4816508239444,204.1270952652634,0.5903500473036897,221.93775391079228,1,15,7.347895393013005,0
29420,0x18488,CUS_0xa06b,March,Temple-Westm,18,074-05-5968,0.6408345752608048,14146.59,1178.8825,3,5,1,1,0.2750113431443983,5.0,3,8.74,5.0,0.6118143459915611,1302.82,36.90810333815559,0.26051560379918587,7.904920536954126,65.91611108118505,0.7443339960238569,334.0672183818608,0,32,813.5113266649693,7
41382,0x21b04,CUS_0x1274,July,Whited,44,298-61-0480,0.6212624584717608,49070.94,4128.245000000001,8,4,18,3,0.6577363389590464,8.0,15,14.81,8.0,0.8030075187969925,1800.41,26.08800527796817,0.9188770999115826,72.73879851964888,384.0955277010031,0.6,225.9901737793481,1,5,7.653068850517798,0
12680,0xb4f9,CUS_0x5528,April,Edwin Chanx,20,051-87-2119,0.6132686084142395,20701.48,1909.1233333333328,8,9,25,8,0.6577363389590464,43.0,21,24.5,10.0,0.6118143459915611,3341.62,29.19477889737288,0.9188770999115826,119.73686597457264,73.27934624009119,0.5903500473036897,257.8961211186695,1,10,23.535764657684126,1
32366,0x1a93c,CUS_0x4aeb,March,,20,225-20-9809,0.5817223198594025,33635.72,2937.976666666667,10,5,23,-100,0.6577363389590464,48.0,25,4.8,11.0,0.978531558608845,3431.75,34.60109802629227,0.9188770999115826,163.21314139483073,246.4564156162592,0.7443339960238569,174.12810965557682,1,12,47.1985206806379,1
20965,0x118a3,CUS_0xb70f,June,,42,745-06-4072,0.6132686084142395,42708.16,3595.013333333334,0,4,9,2,0.6577363389590464,3.0,-1,3.67,4.0,0.24856961220597584,1314.73,30.508041477633384,0.26051560379918587,18174.0,10000.0,0.6284953395472703,454.5995300688094,0,25,820.7967617089038,7
43158,0x23227,CUS_0x49a9,February,Ryan Vlastelicax,34,290-78-0986,0.6013986013986014,31155.48,2527.29,7,4,21,5,0.6577363389590464,22.0,23,-1.0,10.0,0.8030075187969925,2598.3,34.12615414238133,0.9188770999115826,76.9186115426252,200.052499563762,0.6,245.7578888936129,1,19,4.3717030696145684,0
22840,0x13160,CUS_0xb9c9,March,Lucianab,19,375-46-0915,0.5817223198594025,19575.89,1559.3241666666663,5,10,16,5,0.6577363389590464,16.0,16,24.27,6.0,0.8030075187969925,2394.38,33.315697099747126,0.9188770999115826,54.09079591393567,10000.0,0.6,281.7830385333713,1,17,12.240662458413567,0
37432,0x1e9b0,CUS_0x6207,March,Padraic Halpinf,49,572-95-8549,0.6453287197231834,41370.82,3656.568333333333,4,7,7,2,0.6577363389590464,3.0,7,0.62,3.0,0.24856961220597584,955.05,40.11883502596197,0.6101987899740708,37.507184612749846,132.65393159680613,0.5482233502538071,445.4957171237774,0,22,782.8355071653823,6
28553,0x17a17,CUS_0x4fed,June,,28,153-53-5786,0.6197440585009141,61131.36,,3,5,23,2,0.6577363389590464,9.0,10,14.51,14.0,0.6118143459915611,2358.58,26.21262423005795,0.9188770999115826,88.19366251355966,109.6115386239412,0.5903500473036897,550.2227988624992,1,-1,12.709053698558591,0
35578,0x1d220,CUS_0x5a42,July,Carrick Mollenkampo,33,040-17-5715,0.6914285714285714,122452.65,10140.3875,2,7,6,0,0.6577363389590464,2.0,9,11.81,7.0,0.6118143459915611,383.03,38.68887625322871,0.26051560379918587,0.0,278.6821100062859,0.5903500473036897,995.3566399937145,1,31,936.4563084090881,8
34953,0x1c9f9,CUS_0x5418,August,Sarah N.b,41,256-23-6467,0.6453287197231834,144390.2,12080.516666666668,5,5,2,0,0.6577363389590464,7.0,4,7.8599999999999985,1.0,0.24856961220597584,457.05,27.34412231520093,0.26051560379918587,0.0,1599.9356358941318,0.7443339960238569,-1.0,0,27,781.6984808346074,6
21090,0x119e8,CUS_0x863b,July,Barbaras,33,834-96-0538,0.6453287197231834,56978.79,4742.2325,10,6,30,6,0.6577363389590464,31.0,20,17.619999999999994,8.0,0.8030075187969925,1319.37,31.80033656158177,0.9188770999115826,251.7241858699844,131.67569514493428,0.6,360.8233689850813,1,7,1.0792433386242237,0
34910,0x1c981,CUS_0xc715,August,Jessical,39,287-52-6059,0.6333878887070377,32291.88,2876.99,7,10,34,5,0.6577363389590464,26.0,-1,26.55,7.0,0.978531558608845,3134.09,35.970080301011365,0.9188770999115826,119.7953271861601,-1.0,0.5903500473036897,252.52401614602888,1,1,30.360874605929325,1
20633,0x11513,CUS_0x411d,June,Lucia Mutikanii,23,956-90-9886,0.5733558178752108,15134.06,1018.1716666666664,7,7,29,7,0.6577363389590464,38.0,16,4.03,9.0,0.978531558608845,2548.54,32.198587300106155,0.9188770999115826,71.76209770779678,42.29790579691223,0.6284953395472703,247.7571631619577,1,7,7.927009871124824,0
37348,0x1e871,CUS_0x1075,August,,39,225-94-8383,0.6453287197231834,24709.33,1933.468717801689,5,5,6,3,0.6577363389590464,27.0,11,7.0,1497.0,0.6118143459915611,413.18,32.76125199236517,0.26051560379918587,196.02716159875592,120.55873988527756,0.7443339960238569,334.6672973809443,1,17,190.44858450418053,2
8288,0x7c6f,CUS_0x144f,February,Katyad,-1,035-27-0594,0.6162420382165605,74346.44,6134.536666666668,7,10,25,8,0.6577363389590464,62.0,18,6.52,-1.0,0.978531558608845,2684.09,26.83556210151523,0.9188770999115826,303.47327144120067,610.4914989759833,0.7443339960238569,-1.0,1,9,0.5796429335279072,0
1127,0x2387,CUS_0xadb7,June,Emilym,27,332-22-1188,0.5817223198594025,33314.96,2955.2466666666664,10,5,18,7,0.6577363389590464,33.0,27,16.82,6.0,0.978531558608845,3271.84,39.18038582978989,0.9188770999115826,98.19308987102188,69.07804175259389,0.4966996699669967,368.2535350430508,1,0,53.599867799900835,1
34960,0x1ca10,CUS_0x5a1e,July,Caroline Valetkevitcho,23,692-48-2658,0.6914285714285714,10456.235,1090.3529166666667,4,8,25,2,0.6577363389590464,19.0,12,16.4,11.0,0.8030075187969925,1498.73,36.412995325662976,0.6101987899740708,9.8228219355556,106.99891950623017,0.6277992277992278,272.2135502248809,1,10,0.7213158123169023,0
9561,0x8d48,CUS_0x6c90,July,Tim Hepherj,25,786-65-3651,0.6453287197231834,52770.12,4633.51,6,7,19,5,0.6577363389590464,61.0,25,17.9,14.0,0.978531558608845,3958.71,25.15131057106677,0.9188770999115826,191.85225729663068,141.0223536872409,0.5482233502538071,380.4763890161284,1,-1,40.15316822978161,1
31917,0x1a377,CUS_0x645e,February,Stempeld,24,325-99-3118,0.599644128113879,66252.0,5261.0,8,10,23,7,0.6577363389590464,26.0,21,7.0,7.0,0.6118143459915611,2451.98,27.715349085988965,0.9188770999115826,303.02693648948434,120.59817825383664,0.5903500473036897,362.4748852566791,1,11,2.528959919407157,0
15080,0xd13b,CUS_0x7551,February,Busvinel,-1,926-03-8333,0.6914285714285714,10353.13,,7,5,34,8,0.6577363389590464,54.0,25,3.5,6.0,0.978531558608845,2237.99,28.3816674605495,0.9188770999115826,55.30319447364891,52.3223934755796,0.7443339960238569,250.15049538410483,1,19,0.3484150796176664,0
19736,0x10a58,CUS_0xbac4,July,Linda Siegh,52,582-35-5018,0.6453287197231834,37367.34,3303.945,2,7,10,3,0.6577363389590464,3.0,1,3.4,4.0,0.24856961220597584,452.85,36.901235367361934,0.26051560379918587,63.48696610549253,319.19142453034334,0.6277992277992278,227.71610936416408,1,32,722.4058488852486,5
33983,0x1bdd1,CUS_0x260b,April,Angela Moonn,-1,858-17-9511,0.63016157989228,81066.76,7043.563333333333,8,8,5078,2,0.6577363389590464,56.0,16,11.53,11.0,0.8030075187969925,2345.24,35.69102504665755,0.9188770999115826,108.44673756048812,10000.0,0.6277992277992278,567.0863347919333,1,7,5.675522914965086,0
22935,0x13303,CUS_0x7011,February,,26,958-60-8128,0.6333878887070377,16945.21,1157.1008333333332,7,7,17,2,0.6577363389590464,48.0,25,8.66,6.0,0.978531558608845,1286.12,40.56151555121404,0.9188770999115826,27.211883562539214,71.59425266401428,0.7443339960238569,306.9039471067798,1,19,1.032912671300096,0
21854,0x124ba,CUS_0x33bf,May,Alwyni,39,239-94-3241,0.6132686084142395,155673.16,,3,6,3,2,0.6577363389590464,20.0,6,2.59,4.0,0.24856961220597584,1198.23,40.16864601486913,0.26051560379918587,185.04985635576423,493.4390151833345,0.6277992277992278,905.9874617942348,1,26,343.9697965203716,2
42411,0x22885,CUS_0x2de0,August,Jonathan Stempelf,18,740-92-4058,0.6162420382165605,20341.77,1604.1475,8,4,22,2,0.6577363389590464,7.0,18,10.85,7.0,0.8030075187969925,1982.38,26.29584560925271,0.9188770999115826,31.2666187749207,211.13632982027545,0.7443339960238569,208.01180140480383,1,18,2.2266198519515683,0
34887,0x1c928,CUS_0x88f9,March,Chiangk,43,#F%$D@*&8,0.5733558178752108,10242.055,1100.5045833333334,8,5,17,2,0.6577363389590464,29.0,10,12.6,11.0,0.6118143459915611,1698.42,32.0885254400863,0.9188770999115826,14.928551276236966,51.03260975571958,0.5903500473036897,304.0892973013768,1,16,9.395579821436968,0
20510,0x113ab,CUS_0x3c72,June,Abrahamiana,21,958-76-9634,0.6169844020797227,111642.18,9316.515,5,5,6,2,0.6577363389590464,11.0,10,2.29,5.0,0.6118143459915611,1236.68,40.15753348289653,0.26051560379918587,93.6486517685578,745.1465666681146,0.6277992277992278,372.8562815633276,0,15,657.2871965838553,5
1043,0x22b9,CUS_0x51b4,April,Ben Hirschlerq,35,243-06-9936,0.6162420382165605,17655.43,1530.2858333333334,8,10,34,6,0.6577363389590464,59.0,25,24.49,10.0,0.978531558608845,2725.14,31.48274694197492,0.9188770999115826,82.65421880756931,174.34878664430673,0.7443339960238569,186.0255778814573,1,8,13.71383742605758,0
7142,0x6e25,CUS_0x58ec,April,Dhanya Skariachane,21,166-30-1674,0.6333878887070377,110110.04,9238.836666666666,347,4,12,4,0.6577363389590464,15.0,15,5.61,3.0,0.6118143459915611,1495.41,39.87493021353251,0.26051560379918587,233.86001731112623,303.9595374873251,0.5482233502538071,636.0641118682153,0,17,832.8506945627475,7
22385,0x12bcc,CUS_0x432e,March,Niveditac,-1,581-64-0161,0.6162420382165605,29489.63,2679.4691666666668,5,4,5,0,0.6577363389590464,3.0,10,8.79,5.0,0.24856961220597584,462.49,33.235941519444474,0.6101987899740708,0.0,130.6837215950184,0.7443339960238569,427.26319507164834,0,21,844.4538348724675,7
17385,0xedca,CUS_0x35b9,May,Tiisetso Motsoenengk,18,854-53-4727,0.599644128113879,57943.41,4732.6175,8,8,19,6,0.6577363389590464,37.0,23,21.78,15.0,0.978531558608845,4890.07,36.8005134459392,0.9188770999115826,200.69405384821405,136.33176236713862,0.5482233502538071,386.2359337846474,1,10,5.868855703323675,0
686,0x1ebb,CUS_0x8c1f,February,Warren Strobels,-1,471-06-8456,0.6914285714285714,10405.01,694.0841666666665,6,7,30,5,0.6577363389590464,54.0,15,12.66,9.0,0.8030075187969925,2086.22,31.70034659053251,0.9188770999115826,33.60279492191524,45.769449047484,0.5903500473036897,250.03617269726743,1,14,0.12225416577371107,0
4851,0x5137,CUS_0xb76d,February,Melaniea,27,853-48-1722,0.6313993174061433,53894.12,4583.176666666667,8,4,11,1,0.2750113431443983,24.0,20,8.71,2.0,0.24856961220597584,557.04,35.368970005139495,0.26051560379918587,23.93700874604136,177.15267964674183,0.5482233502538071,507.22797827388354,0,-1,792.0329301196533,6
4093,0x47a6,CUS_0xc24b,January,Lu Jianxinf,18,496-58-8268,0.6162420382165605,40492.58,,7,10,28,7,0.6577363389590464,38.0,17,-1.5499999999999998,10.0,0.978531558608845,1442.56,28.38857594473528,0.9188770999115826,177.8171897664585,238.5898655969555,0.6,181.13111130325268,1,8,0.2739982018925957,0
1956,0x2e7f,CUS_0x666a,June,Reijiy,35,245-04-8958,0.5817223198594025,39944.67,3318.7225,4,3,7,1,0.2750113431443983,0.0,-3,13.34,1.0,0.24856961220597584,364.95,24.33135041308085,0.26051560379918587,22.37777689428156,91.35957792303428,0.5482233502538071,468.13489518268415,0,16,922.8035002562871,8
20570,0x1146c,CUS_0x3257,July,Tsvetelia Tsolovam,40,970-71-1911,0.599644128113879,78595.6,6642.633333333334,9,7,17,6,0.6577363389590464,33.0,17,8.4,9.0,0.6118143459915611,1421.43,28.90964499037784,0.9188770999115826,366.9658732692656,269.7638786293521,0.5903500473036897,287.53358143471576,1,12,8.537473943144278,0
41431,0x21b85,CUS_0x72e3,April,Paul Lienertw,23,698-36-9588,0.6162420382165605,136566.4,11633.533333333333,6,4,18,2,0.6577363389590464,29.0,10,11.2,0.0,0.8030075187969925,40.19,40.53193438760053,0.26051560379918587,206.2879191409266,481.838216577248,0.6284953395472703,765.2271976151587,0,19,630.5861940036955,4
17919,0xf4aa,CUS_0x7aae,January,Kazunori Takadau,-1,701-33-6545,0.5817223198594025,60860.10000000001,,8,6,30,2,0.6577363389590464,5.0,12,17.09,2368.0,0.6118143459915611,2635.35,42.65365871214989,0.9188770999115826,94.2466623861492,74.26193233313836,0.4966996699669967,551.8589052807125,1,9,1.9721715700554796,0
6245,0x62cd,CUS_0x2b2c,April,,52,676-48-0117,0.6350877192982456,43312.78,3423.398333333333,4,1,3,1,0.25005602157928514,13.0,6,-1.0,2.0,0.24856961220597584,208.96,26.051696813310485,0.26051560379918587,25.34841994951779,122.53791505087712,0.6284953395472703,444.4534983329384,0,18,998.4716935917871,8
28331,0x1773b,CUS_0x348a,June,,24,358-20-1467,0.5733558178752108,16955.675,1295.9729166666666,0,1,7,2,0.6577363389590464,12.0,4,3.09,4.0,0.24856961220597584,1035.87,38.26580479402679,0.26051560379918587,20.03508748246436,71.20134138432671,0.7443339960238569,328.36086279987563,0,32,993.9868296748409,8
7229,0x6eff,CUS_0x1f46,June,Emily Kaiserq,48,361-05-2128,0.6132686084142395,23079.29,1755.2741666666668,3,5,8,3,0.6577363389590464,7.0,14,4.66,6.0,0.24856961220597584,850.79,35.80903297188332,0.6101987899740708,45.55427580511181,98.4103065063644,0.6,301.5628343551905,0,26,833.0416190498379,7
34282,0x1c187,CUS_0x5c65,June,Silvia Aloisig,36,743-12-2665,0.63016157989228,94110.06,7920.505,4,7,9,4,0.6577363389590464,25.0,13,8.59,0.0,0.24856961220597584,1215.93,26.06023411424109,0.6101987899740708,307.45004608282846,324.4466222458387,0.7443339960238569,450.15383167133285,0,18,383.5890082325369,3
1464,0x2839,CUS_0x46e6,August,Stevenf,19,772-99-7774,0.599644128113879,9582.775,750.5645833333333,9,7,16,8,0.6577363389590464,36.0,21,25.21,13.0,0.978531558608845,3525.61,30.967327143908,0.6101987899740708,36.17024396841835,25.517105517966204,0.6,283.3691088469488,1,8,13.89956903959785,0
8726,0x823e,CUS_0x1e5e,January,Sophie Sassardi,33,#F%$D@*&8,0.6162420382165605,28501.86,2395.155,4,2,10,-100,0.6577363389590464,7.0,0,10.78,0.0,0.24856961220597584,1045.3,33.30961824238509,0.26051560379918587,29.153764836212968,319.38905337472283,0.7443339960238569,180.97268178906413,0,23,996.8841215661365,8
14595,0xcb41,CUS_0x487b,August,Tunv,29,709-05-6923,0.5817223198594025,58484.22,5043.685,8,5,16,7,0.6577363389590464,17.0,18,7.949999999999998,5.0,0.8030075187969925,2389.36,28.920457025557752,0.9188770999115826,199.56412975577217,178.8934382825273,0.5482233502538071,375.9109319617005,1,12,11.396535164627267,0
28027,0x17370,CUS_0x8725,July,Jessicai,50,#F%$D@*&8,0.6162420382165605,21905.095,1787.4245833333334,0,4,6,1,0.3022432143713164,5.0,3,2.73,3.0,0.24856961220597584,306.88,37.0546100720721,0.26051560379918587,17.201641042130312,69.15936152538828,0.5482233502538071,342.38145576581474,0,-1,899.4822518481461,8
46179,0x256f9,CUS_0xac85,August,Grantu,38,512-49-9006,0.6212624584717608,43135.98,3375.6649999999995,8,4,18,2,0.6577363389590464,31.0,9,13.2,5.0,0.8030075187969925,1747.6,31.265236784051385,0.9188770999115826,1283.0,10000.0,0.7443339960238569,238.1190188989397,1,10,15.26939243444042,0
17311,0xed07,CUS_0xbc23,February,Costasn,39,474-38-7638,0.6350877192982456,69779.8,5695.983333333334,3,6,12,5,0.6577363389590464,27.0,11,18.99,6.0,0.8030075187969925,2349.79,38.064920124793744,0.9188770999115826,254.9681947433235,90.09989928954832,0.6284953395472703,464.5302393004616,1,15,63.59845840889818,1
34826,0x1c85c,CUS_0x9657,March,Katharina Barty,23,582-20-3144,0.6333878887070377,7123.915,756.6595833333333,4,6,19,4,0.6577363389590464,6.0,8,19.24,8.0,0.6118143459915611,1380.44,29.387524250470285,0.9188770999115826,52746.0,59.40791137536686,0.6277992277992278,276.72767772406274,1,19,111.16638624520954,1
4580,0x4de3,CUS_0x9434,February,Jan Schwartzm,21,198-95-2369,0.63016157989228,55907.52,4543.96,3,9,15,5,0.6577363389590464,6.0,11,8.71,12.0,0.8030075187969925,1474.63,29.432509035788325,0.9188770999115826,192.7010398686249,209.31030950722752,0.7443339960238569,342.38465062414764,1,19,25.96974027815736,1
6835,0x6a35,CUS_0x8b62,April,Dhanya Skariachanp,23,#F%$D@*&8,0.6013986013986014,30128.6,2716.7166666666667,8,10,24,5,0.6577363389590464,49.0,15,8.65,14.0,0.8030075187969925,2486.16,24.365014432344648,0.6101987899740708,93.99019329221188,133.9304452735073,0.7443339960238569,333.75102810094745,1,12,26.518278466953802,1
5286,0x56a6,CUS_0x710b,January,Vlastelical,30,496-47-3679,0.63016157989228,47958.76,,6,4,7,3,0.6577363389590464,29.0,8,9.3,3.0,0.24856961220597584,180.73,31.90954012221753,0.26051560379918587,93.07742991328792,76.92551142107345,0.5903500473036897,465.653391998972,1,27,770.5281742199084,6
18063,0xf653,CUS_0x64aa,June,arbara Listonu,20,819-41-4042,0.6013986013986014,15961.545,1269.12875,5,2,11,2,0.6577363389590464,0.0,6,6.88,0.0,0.24856961220597584,26.42,34.11596134001003,0.26051560379918587,21.248508335822315,168.7105678843163,0.7443339960238569,226.9537987798614,0,20,997.6137437839977,8
3928,0x45ae,CUS_0x60d8,January,Dennyn,46,592-18-2639,0.5817223198594025,170131.24,14153.603333333333,5,3,4,0,0.6577363389590464,11.0,14,3.17,3.0,0.24856961220597584,798.78,35.984121333539164,0.6101987899740708,0.0,228.5397792110053,0.5482233502538071,1436.8205541223278,0,30,897.0025918951998,8
1697,0x2b1c,CUS_0xc3d6,March,Scott Malonex,-1,402-44-2832,0.5817223198594025,76257.52,6383.793333333334,7,9,24,9,0.6577363389590464,48.0,22,20.04,7.0,0.6118143459915611,2828.24,36.370477887855074,0.9188770999115826,346.2966996254188,132.84290449353406,0.4966996699669967,399.2397292143807,1,6,74.81063677127975,1
46147,0x256c4,CUS_0xb807,March,Jedh,38,766-13-4262,0.6914285714285714,10265.86,,6,8,21,2,0.6577363389590464,19.0,18,9.22,7.0,0.978531558608845,2221.93,38.151202111456826,0.6101987899740708,11.955770639913792,54.48146438620908,0.6277992277992278,289.7115983072105,1,6,1.3127556225186936,0
10229,0x956c,CUS_0x1feb,March,Gregu,46,098-21-5869,0.6162420382165605,31254.23,2665.5191666666665,0,6,4,-100,0.6577363389590464,12.0,2,15.94,1.0,0.24856961220597584,783.52,26.335890766320084,0.26051560379918587,74.50361697815286,136.86922809643866,0.6277992277992278,335.1790715920752,0,29,814.4100401574055,7
16785,0xe72c,CUS_0x47b,March,Emilyn,23,258-71-7950,0.6212624584717608,11919831.0,1755.5958333333335,6,7,24,7,0.6577363389590464,54.0,-1,23.84,12.0,0.978531558608845,3893.01,26.90373327200936,0.9188770999115826,96.18186282091052,108.97767472097944,0.5903500473036897,230.4000457914434,1,13,39.91672210908348,1
17891,0xf457,CUS_0x15b9,February,Alex rax,23,824-34-8358,0.6914285714285714,32023.64,2549.6366666666668,7,10,19,2,0.6577363389590464,28.0,19,9.43,6.0,0.8030075187969925,2518.1,26.50903923413401,0.9188770999115826,29.989495506108952,124.37231027955671,0.6,370.60186088100096,1,12,4.9529623772513105,0
36096,0x1d867,CUS_0x4211,June,Katharinah,37,335-18-8653,0.6453287197231834,32100.8,2962.066666666666,8,6,33,7,0.6577363389590464,21.0,17,2.78,14.0,0.978531558608845,4312.83,24.80350954181652,0.9188770999115826,119.65147578042637,145.38502551173897,0.7443339960238569,321.17016537450127,1,0,69.6036672404415,1
29116,0x180a2,CUS_0x66d7,January,,-1,068-15-0323,0.6013986013986014,14528.37,1385.6975,3,5,10,2,0.6577363389590464,14.0,1,5.5,2.0,0.24856961220597584,254.83,33.48973498687973,0.26051560379918587,21.08138929980732,139.08267451984338,0.7443339960238569,268.40568618034933,0,29,614.9644072386618,4
34825,0x1c85b,CUS_0x9657,February,Katharina Barty,23,582-20-3144,0.6408345752608048,7123.915,756.6595833333333,4,6,19,4,0.6577363389590464,5.0,933,17.24,8.0,0.8030075187969925,1380.44,30.09321681079105,0.9188770999115826,19.53036923390373,94.21331199505556,0.7443339960238569,251.92227710437405,1,19,79.28862909004943,1
36497,0x1dd91,CUS_0xadf1,August,Dougm,-1,393-85-2534,0.6333878887070377,20756.69,,8,10,16,7,0.6577363389590464,56.0,24,27.93,13.0,0.978531558608845,4206.64,30.676183705921087,0.9188770999115826,62.38847206194168,86.08758151681081,0.6277992277992278,313.3963630879142,1,1,0.9678190887300389,0
11206,0xa178,CUS_0x560d,March,Wachtelm,35,285-43-4124,0.6132686084142395,15967.505,1474.6254166666663,3,5,7,2,0.6577363389590464,,4,10.99,2.0,0.24856961220597584,447.66,33.7708463825951,0.26051560379918587,16.52613638399649,109.8299239245558,0.6277992277992278,301.1064813581144,0,31,891.3680957048176,8
